# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-EM-A1YB-01A-11D-A14V-01	-0.788000	0.100000
TCGA-EM-A1YC-01A-11D-A14V-01	-0.100000	1.416000
TCGA-EM-A1YD-01A-11D-A14V-01	-0.100000	0.546000
TCGA-EM-A1YE-01A-11D-A14V-01	-1.393000	0.100000
TCGA-EM-A22I-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A22J-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A22K-01A-11D-A17S-01	-0.930000	0.100000
TCGA-EM-A22L-01A-11D-A17S-01	-0.843000	0.100000
TCGA-EM-A22M-01A-11D-A17S-01	-0.487000	0.100000
TCGA-EM-A22N-01A-11D-A17S-01	-0.520000	0.501000
TCGA-EM-A22O-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A22P-01A-11D-A19I-01	-0.446000	0.100000
TCGA-EM-A22Q-01A-11D-A17S-01	-0.815000	0.100000
TCGA-EM-A2CJ-01A-11D-A17S-01	-0.871000	0.797000
TCGA-EM-A2CK-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A2CL-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A2CN-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EM-A2CO-01A-11D-A19I-01	-0.365000	0.370000
TCGA-EM-A2CP-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A2CQ-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A2CT-01A-11D-A17S-01	-0.100000	0.100000
TCGA-EM-A2CU-01A-12D-A17S-01	-0.100000	0.100000
TCGA-EM-A2OV-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A2OW-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A2OX-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A2OY-01A-11D-A201-01	-0.666000	1.112000
TCGA-EM-A2OZ-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A2P0-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A2P1-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A2P2-01A-11D-A201-01	-0.100000	0.893000
TCGA-EM-A2P3-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A3AI-01A-11D-A201-01	-0.100000	1.583000
TCGA-EM-A3AJ-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A3AK-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A3AL-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A3AN-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A3AO-01A-11D-A201-01	-0.100000	0.100000
TCGA-EM-A3AP-01A-12D-A20A-01	-0.773000	0.100000
TCGA-EM-A3AQ-01A-11D-A20A-01	-0.100000	0.100000
TCGA-EM-A3AR-01A-12D-A20A-01	-0.100000	0.100000
TCGA-EM-A3FJ-01A-11D-A219-01	-0.100000	0.100000
TCGA-EM-A3FK-01A-11D-A219-01	-0.980000	0.100000
TCGA-EM-A3FL-01A-11D-A219-01	-0.100000	0.100000
TCGA-EM-A3FM-01A-11D-A219-01	-0.100000	0.100000
TCGA-EM-A3FN-01A-11D-A219-01	-0.100000	0.100000
TCGA-EM-A3FO-01A-11D-A219-01	-0.381000	0.100000
TCGA-EM-A3FP-01A-11D-A219-01	-0.100000	0.100000
TCGA-EM-A3FQ-01A-11D-A219-01	-0.100000	0.100000
TCGA-EM-A3FR-01A-11D-A21Y-01	-0.100000	0.100000
TCGA-EM-A3O3-01A-11D-A21Y-01	-0.745000	1.257000
TCGA-EM-A3O6-01A-11D-A21Y-01	-0.100000	0.100000
TCGA-EM-A3O7-01A-11D-A21Y-01	-0.100000	0.100000
TCGA-EM-A3O8-01A-11D-A21Y-01	-0.100000	0.100000
TCGA-EM-A3O9-01A-11D-A21Y-01	-0.432000	0.430000
TCGA-EM-A3OA-01A-11D-A21Y-01	-0.100000	0.100000
TCGA-EM-A3OB-01A-11D-A21Y-01	-0.240000	0.100000
TCGA-EM-A3ST-01A-11D-A22Y-01	-0.100000	0.100000
TCGA-EM-A3SU-01A-11D-A22Y-01	-0.100000	0.100000
TCGA-EM-A3SX-01A-11D-A22Y-01	-0.674000	0.100000
TCGA-EM-A3SY-01A-11D-A22Y-01	-0.582000	0.555000
TCGA-EM-A3SZ-01A-11D-A22Y-01	-0.238000	0.100000
TCGA-EM-A4FF-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4FH-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4FK-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4FM-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4FN-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4FO-01A-11D-A256-01	-0.447000	0.100000
TCGA-EM-A4FQ-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4FR-01A-11D-A256-01	-0.882000	0.100000
TCGA-EM-A4FU-01A-11D-A256-01	-0.803000	0.100000
TCGA-EM-A4FV-01A-11D-A256-01	-0.100000	0.100000
TCGA-EM-A4G1-01A-11D-A256-01	-0.100000	0.100000
TCGA-ET-A25G-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A25I-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A25J-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A25K-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A25L-01A-11D-A16M-01	-0.896000	0.100000
TCGA-ET-A25M-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A25N-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A25O-01A-11D-A16M-01	-1.118000	0.100000
