# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-12-0822-01A-01D-0384-01	-0.470000	0.685000
TCGA-12-0826-01A-01D-0384-01	-0.884000	1.451000
TCGA-12-0827-01A-01D-0384-01	-0.677000	0.632000
TCGA-12-0828-01A-01D-0384-01	-0.822000	0.784000
TCGA-12-0829-01A-01D-0384-01	-0.517000	1.361000
TCGA-12-1088-01A-01D-0517-01	-0.806000	0.774000
TCGA-12-1089-01A-01D-0517-01	-0.887000	0.837000
TCGA-12-1090-01A-01D-0517-01	-0.100000	1.661000
TCGA-12-1091-01A-01D-0517-01	-1.044000	1.068000
TCGA-12-1092-01B-01D-0517-01	-0.783000	0.591000
TCGA-12-1093-01A-01D-0517-01	-0.496000	0.487000
TCGA-12-1094-01A-01D-0517-01	-0.890000	0.842000
TCGA-12-1095-01A-01D-0517-01	-0.783000	0.745000
TCGA-12-1096-01A-01D-0517-01	-0.552000	0.926000
TCGA-12-1097-01B-01D-0517-01	-0.875000	0.814000
TCGA-12-1098-01C-01D-0517-01	-0.983000	1.650000
TCGA-12-1099-01A-01D-0517-01	-0.837000	1.449000
TCGA-12-1598-01A-01D-0591-01	-1.024000	1.362000
TCGA-12-1599-01A-01D-0591-01	-0.843000	0.855000
TCGA-12-1600-01A-01D-0591-01	-1.061000	1.030000
TCGA-12-1602-01A-01D-0591-01	-1.393000	1.106000
TCGA-12-3644-01A-01D-0911-01	-1.145000	1.324000
TCGA-12-3646-01A-01D-0911-01	-1.126000	1.258000
TCGA-12-3648-01A-01D-0911-01	-1.212000	1.297000
TCGA-12-3649-01A-01D-0911-01	-0.985000	1.067000
TCGA-12-3650-01A-01D-0911-01	-1.108000	1.221000
TCGA-12-3651-01A-01D-0911-01	-0.880000	0.948000
TCGA-12-3652-01A-01D-0911-01	-1.169000	1.229000
TCGA-12-3653-01A-01D-0911-01	-1.021000	2.276000
TCGA-12-5295-01A-01D-1479-01	-0.802000	0.773000
TCGA-12-5299-01A-02D-1479-01	-0.961000	3.757000
TCGA-12-5301-01A-01D-1479-01	-0.961000	0.917000
TCGA-14-0736-01A-01D-0517-01	-0.803000	3.757000
TCGA-14-0740-01B-01D-1842-01	-1.016000	0.549000
TCGA-14-0781-01B-01D-1694-01	-0.356000	0.336000
TCGA-14-0783-01B-01D-0517-01	-0.969000	0.907000
TCGA-14-0786-01B-01D-0517-01	-1.037000	0.985000
TCGA-14-0787-01A-01D-0384-01	-0.946000	0.888000
TCGA-14-0789-01A-01D-0384-01	-0.673000	0.674000
TCGA-14-0790-01B-01D-0784-01	-0.963000	1.061000
TCGA-14-0812-01B-01D-0591-01	-0.787000	0.610000
TCGA-14-0813-01A-01D-0384-01	-0.819000	1.342000
TCGA-14-0817-01A-01D-0384-01	-0.878000	0.928000
TCGA-14-0862-01B-01D-1842-01	-0.760000	0.100000
TCGA-14-0865-01B-01D-0591-01	-1.019000	0.973000
TCGA-14-0866-01B-01D-0591-01	-0.893000	0.849000
TCGA-14-0867-01A-01D-0384-01	-0.733000	0.934000
TCGA-14-0871-01A-01D-0384-01	-0.871000	1.487000
TCGA-14-1034-01A-01D-0517-01	-0.865000	0.792000
TCGA-14-1037-01A-01D-0591-01	-0.648000	0.639000
TCGA-14-1043-01B-11D-1842-01	-0.630000	1.031000
TCGA-14-1395-01B-11D-1842-01	-1.393000	0.936000
TCGA-14-1396-01A-01D-0517-01	-0.867000	1.976000
TCGA-14-1401-01A-01D-0517-01	-0.742000	0.698000
TCGA-14-1402-01A-01D-0517-01	-0.935000	0.878000
TCGA-14-1450-01B-01D-1842-01	-0.763000	0.716000
TCGA-14-1451-01A-01D-0517-01	-0.914000	0.724000
TCGA-14-1452-01A-01D-0517-01	-0.858000	0.732000
TCGA-14-1453-01A-01D-0517-01	-1.393000	0.971000
TCGA-14-1454-01A-01D-0517-01	-0.859000	1.226000
TCGA-14-1455-01A-01D-0591-01	-1.027000	0.976000
TCGA-14-1456-01B-01D-0784-01	-0.324000	0.871000
TCGA-14-1458-01A-01D-0591-01	-0.650000	0.958000
TCGA-14-1459-01A-01D-0517-01	-0.990000	0.938000
TCGA-14-1794-01A-01D-0591-01	-0.593000	0.616000
TCGA-14-1795-01A-01D-0591-01	-0.821000	0.780000
TCGA-14-1821-01A-01D-0591-01	-1.042000	1.418000
TCGA-14-1823-01A-01D-0591-01	-0.749000	1.783000
TCGA-14-1825-01A-01D-0591-01	-0.953000	1.637000
TCGA-14-1827-01A-01D-0591-01	-0.921000	1.242000
TCGA-14-1829-01A-01D-0591-01	-0.846000	0.817000
TCGA-14-2554-01A-01D-0784-01	-0.962000	0.934000
TCGA-14-2555-01B-01D-0911-01	-1.225000	1.372000
TCGA-14-3477-01A-01D-0911-01	-1.032000	1.083000
TCGA-14-4157-01A-01D-1224-01	-1.027000	0.958000
TCGA-15-0742-01A-01D-0333-01	-1.085000	0.963000
TCGA-15-1444-01A-02D-1694-01	-0.699000	0.100000
TCGA-15-1446-01A-01D-0517-01	-0.766000	0.727000
TCGA-15-1447-01A-01D-0517-01	-0.698000	0.721000
TCGA-15-1449-01A-01D-0517-01	-0.609000	1.589000
TCGA-16-0846-01A-01D-0384-01	-0.615000	0.685000
TCGA-16-0848-01A-01D-0384-01	-0.940000	1.503000
TCGA-16-0849-01A-01D-0384-01	-1.014000	1.063000
TCGA-16-0850-01A-01D-0384-01	-1.393000	0.592000
TCGA-16-0861-01A-01D-0384-01	-1.031000	1.028000
TCGA-16-1045-01B-01D-0517-01	-0.758000	0.457000
TCGA-16-1047-01B-01D-0517-01	-0.903000	0.771000
TCGA-16-1048-01B-01D-1224-01	-0.809000	0.849000
TCGA-16-1055-01B-01D-0517-01	-0.814000	1.389000
TCGA-16-1056-01B-01D-0517-01	-0.851000	0.754000
TCGA-16-1060-01A-01D-0517-01	-0.849000	0.714000
TCGA-16-1062-01A-01D-0517-01	-0.929000	0.817000
TCGA-16-1063-01B-01D-0517-01	-0.933000	1.531000
TCGA-16-1460-01A-01D-0591-01	-0.100000	0.895000
TCGA-19-0955-01A-02D-0517-01	-0.603000	0.593000
TCGA-19-0957-01C-01D-0591-01	-0.875000	1.061000
TCGA-19-0960-01A-02D-0517-01	-1.055000	1.876000
TCGA-19-0962-01B-01D-0517-01	-0.866000	0.823000
TCGA-19-0963-01B-01D-0517-01	-0.794000	0.734000
TCGA-19-0964-01A-01D-0517-01	-1.060000	0.100000
TCGA-19-1385-01A-02D-0591-01	-0.345000	0.417000
TCGA-19-1386-01A-01D-0591-01	-1.008000	0.931000
TCGA-19-1387-01A-01D-0591-01	-0.953000	1.488000
TCGA-19-1388-01A-01D-0591-01	-0.866000	0.519000
TCGA-19-1389-01A-01D-0591-01	-0.486000	0.457000
TCGA-19-1390-01A-01D-0911-01	-1.071000	1.208000
TCGA-19-1392-01A-01D-0517-01	-1.393000	1.067000
TCGA-19-1786-01A-01D-0591-01	-1.015000	0.971000
