# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-D1-A168-01A-31D-A12G-01	-0.100000	1.770000
TCGA-D1-A169-01A-11D-A12G-01	-0.770000	0.682000
TCGA-D1-A16B-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A16D-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A16E-01A-22D-A12G-01	-0.100000	0.100000
TCGA-D1-A16G-01A-31D-A12G-01	-0.598000	0.257000
TCGA-D1-A16I-01A-11D-A12G-01	-1.179000	0.859000
TCGA-D1-A16J-01A-11D-A12G-01	-0.831000	0.811000
TCGA-D1-A16N-01A-11D-A12G-01	-0.917000	0.972000
TCGA-D1-A16O-01A-11D-A12G-01	-0.100000	0.879000
TCGA-D1-A16Q-01A-12D-A12G-01	-0.100000	0.100000
TCGA-D1-A16R-01A-11D-A12G-01	-1.393000	0.228000
TCGA-D1-A16S-01A-11D-A12G-01	-0.878000	0.836000
TCGA-D1-A16V-01A-11D-A12G-01	-0.907000	0.786000
TCGA-D1-A16X-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A16Y-01A-31D-A12G-01	-0.100000	0.100000
TCGA-D1-A174-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A175-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A176-01A-11D-A12G-01	-0.100000	1.574000
TCGA-D1-A177-01A-21D-A12G-01	-0.100000	0.952000
TCGA-D1-A179-01A-11D-A12G-01	-0.904000	0.100000
TCGA-D1-A17A-01A-11D-A12G-01	-0.100000	1.378000
TCGA-D1-A17B-01A-22D-A12G-01	-0.100000	0.489000
TCGA-D1-A17C-01A-11D-A12G-01	-0.100000	0.277000
TCGA-D1-A17D-01A-12D-A12G-01	-0.100000	0.100000
TCGA-D1-A17F-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A17H-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A17K-01A-11D-A12G-01	-0.965000	0.870000
TCGA-D1-A17L-01A-11D-A12G-01	-0.100000	1.352000
TCGA-D1-A17M-01A-21D-A12G-01	-0.100000	0.764000
TCGA-D1-A17N-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A17Q-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A17R-01A-11D-A12G-01	-0.947000	0.886000
TCGA-D1-A17S-01A-11D-A12G-01	-0.100000	0.100000
TCGA-D1-A17T-01A-11D-A12G-01	-0.100000	0.803000
TCGA-D1-A17U-01A-21D-A12G-01	-0.100000	0.100000
TCGA-D1-A1NS-01A-11D-A14F-01	-0.100000	0.100000
TCGA-D1-A1NU-01A-11D-A14F-01	-0.905000	0.833000
